time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.0044144115,-0.08799043,0.0058425909999999,0.0004220799,8.277814e-05,-0.0014349129,-0.0003575176846509,Ejercicio1
1,0.00608079,-0.088046524,0.0066855025,0.00046939716,0.00014315638,-0.0025921284999999,-0.0004543851848387,Ejercicio1
2,0.008484623,-0.08809811,0.007764676,0.00048382625,0.000251409,-0.004240885,-0.0006015241704341,Ejercicio1
3,0.010535348,-0.08811257,0.008520885,0.00042548397,0.00038246012,-0.0055696335,-0.0006992523344787,Ejercicio1
4,0.0117053449999999,-0.0880902559999999,0.008744893,0.00031556794,0.00050530535,-0.0061398015,-0.0007371808011337,Ejercicio1
5,0.0121489689999999,-0.0880465399999999,0.008601112,0.0002029088699999,0.00059655535,-0.0060896583,-0.0007004984052454,Ejercicio1
6,0.012147711,-0.08799473,0.0082833419999999,0.00012808082,0.0006401753,-0.005706286,-0.0006708349478196,Ejercicio1
7,0.0119299389999999,-0.08794265,0.007904662,0.00010399856,0.00063271976,-0.0051966114,-0.0006194888081969,Ejercicio1
8,0.011659783,-0.08789431,0.0075190907,0.0001249065699999,0.0005818891,-0.0046737747,-0.0005515265328678,Ejercicio1
9,0.011431929,-0.08785115,0.007150606,0.000177507,0.00049849126,-0.0041900315,-0.0005283005702086,Ejercicio1
10,0.011279233,-0.0878127,0.006806162,0.00024561296,0.00039260045,-0.0037576756,-0.0004787846735748,Ejercicio1
11,0.01120074,-0.08777792,0.0064836087,0.00031339392,0.00027333573,-0.0033715868,-0.0004482467640705,Ejercicio1
12,0.011181796,-0.08774512,0.006180311,0.00036783093,0.00014616893,-0.0030239477,-0.0003915649446364,Ejercicio1
13,0.011198542,-0.08771119,0.0059001513,0.0003969740299999,9.9710515e-06,-0.0027100325,-0.0003697431982028,Ejercicio1
14,0.011219697,-0.08767293,0.0056511965,0.00038727972,-0.00014219171,-0.002426515,-0.0003263969715899,Ejercicio1
15,0.011216609,-0.08763002,0.0054390144,0.00032877314,-0.00031793827,-0.0021714568,-0.0002922718433938,Ejercicio1
16,0.011184018,-0.08758705,0.0052633085,0.000223036,-0.0005187754999999,-0.0019634374,-0.0002724405398555,Ejercicio1
17,0.01113836,-0.08755023,0.005105439,7.16428e-05,-0.0007435921,-0.0018416239,-0.0002493739458444,Ejercicio1
18,0.011084248,-0.08752408,0.004924314,-0.00014334661,-0.0009922524,-0.0018341631,-0.0002490028874576,Ejercicio1
19,0.011021985,-0.087512215,0.00467751,-0.00044383013,-0.0012499354,-0.0019447874,-0.0002109008364043,Ejercicio1
20,0.010941074,-0.087518,0.004341115,-0.0008369088,-0.0014786115,-0.0021460911999999,-0.000168675024407,Ejercicio1
21,0.01079561,-0.08754444,0.0039156146,-0.001319549,-0.0016349295,-0.0023994977,-0.0001145522146741,Ejercicio1
22,0.010581116,-0.08758911,0.0034095266,-0.001894628,-0.0016830919,-0.002703007,-7.294255783347942e-05,Ejercicio1
23,0.010336852,-0.0876441,0.0028472502,-0.002544255,-0.0015903405,-0.0030790281,7.247537656269048e-06,Ejercicio1
24,0.010071593,-0.08769578,0.002286593,-0.0031796765,-0.0013408855,-0.003518965,6.850830097380012e-05,Ejercicio1
25,0.009725139,-0.08772958,0.001738145,-0.0037633195,-0.0009503101,-0.0039938517,0.0001207250170747,Ejercicio1
26,0.009295006,-0.08774132,0.0011968447,-0.0043109735999999,-0.00045862404,-0.0044310637,0.0001895902178798,Ejercicio1
27,0.009012445,-0.08772903,0.00068421715,-0.0047975216,5.019723e-05,-0.0047216325,0.0002440550235285,Ejercicio1
28,0.008919762,-0.08769193,0.00016723317,-0.0051693034,0.00047924706,-0.0048348246,0.00030443510223,Ejercicio1
29,0.008806896,-0.08763736,-0.00027821618,-0.0054383726,0.0007595377,-0.004821467,0.000351369222335,Ejercicio1
30,0.008573602,-0.08757045,-0.00062954503,-0.0056625657,0.0009043215,-0.004704403,0.0003792121786695,Ejercicio1
31,0.008237134,-0.08749263,-0.0009704383,-0.005875892,0.0009615542,-0.0044865704,0.0004165006041892,Ejercicio1
32,0.0078077064,-0.087404434,-0.0013524464,-0.006090597,0.00095820916,-0.0041639074999999,0.000468762643587,Ejercicio1
33,0.0072894154,-0.0873078,-0.0017844065,-0.0063097177,0.0009080979,-0.0037489107,0.0004956064093122,Ejercicio1
