time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.0008988933999999,-0.08699838,0.0045181885,3.3577107e-05,-0.0005425502,0.0010782548,-0.0001971509964467,Ejercicio1
1,0.0039198363,-0.08709786,0.0037778175,-0.00017043526,-0.0013520563,0.0008198169,-0.0001002666932885,Ejercicio1
2,0.00877642,-0.08732761,0.002056362,-0.00073534167,-0.00250748,0.00011318459,9.925453327660466e-05,Ejercicio1
3,0.012960551,-0.087601074,0.0003913740499999,-0.0014211481,-0.003230279,-0.0009354357,0.0002803667301264,Ejercicio1
4,0.015343687,-0.08781981,-0.00048395497,-0.0020252445,-0.0032455592,-0.0020515227,0.0003648267177818,Ejercicio1
5,0.01620218,-0.087958275,-0.0007948242,-0.002647411,-0.00272828,-0.0030948845999999,0.000401460842649,Ejercicio1
6,0.016086485,-0.08802139,-0.0009652695999999,-0.0034187262,-0.0018750871,-0.003960072,0.0004140968067098,Ejercicio1
7,0.0155102215,-0.08802202,-0.0013177053,-0.0043350077,-0.00090059745,-0.0045384693,0.0004666486103179,Ejercicio1
8,0.014771664,-0.08796538,-0.001827325,-0.005180698,-4.3602884000000005e-05,-0.0048001947,0.0004943367391786,Ejercicio1
9,0.014001642,-0.08785858,-0.002288776,-0.0057429776,0.0006034829,-0.0047979984,0.0005600607843154,Ejercicio1
10,0.013203528,-0.08771135,-0.0026895766,-0.0060419574,0.0010889652,-0.004569751,0.0005979612333173,Ejercicio1
11,0.012417955,-0.08755631,-0.0031090755,-0.0062920423,0.0013945844999999,-0.004203155,0.0006449496526684,Ejercicio1
12,0.011740966,-0.087409546,-0.003515749,-0.006584849,0.0015022985,-0.0037849827,0.0006745486468632,Ejercicio1
13,0.0111506405,-0.08725578,-0.0038657103,-0.0069069433,0.0014490354,-0.0033052197,0.0006921805781199,Ejercicio1
14,0.010529505,-0.08709187,-0.004238415,-0.007177202,0.0012841946,-0.0027391088,0.0007492947119148,Ejercicio1
15,0.009834163,-0.08694045,-0.004704274,-0.0072742467,0.0010603492,-0.0021390836,0.0007590057577465,Ejercicio1
16,0.009042758,-0.08681744,-0.005095272,-0.007178208,0.00081798965,-0.0015967478,0.0007871695456089,Ejercicio1
17,0.008115011,-0.08672298,-0.005236369,-0.0069458437,0.00058566076,-0.0011653334,0.0008189529000985,Ejercicio1
18,0.007184802,-0.0866549799999999,-0.0052830925,-0.0067164936,0.00040834188,-0.0008571114,0.0008261312370484,Ejercicio1
19,0.006389063,-0.08660919,-0.0053651342,-0.0065734305,0.00030673182,-0.00065602344,0.0008262586483048,Ejercicio1
20,0.0057211223,-0.08657737,-0.005452979,-0.0065024179999999,0.0002596836,-0.0005259883,0.0008491890983106,Ejercicio1
21,0.0051458244,-0.086552864,-0.0055209503,-0.0064758196,0.00024011326,-0.000436801,0.0008491890983106,Ejercicio1
22,0.0046344709999999,-0.08653138,-0.005563532,-0.0064743449999999,0.0002295269,-0.00036862853,0.0008519453054564,Ejercicio1
