time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.0007123155,-0.08698726,0.004422437,-4.2304393e-05,-0.00049435437,0.0010666013,-0.0001844211614888,Ejercicio1
1,0.0030992067,-0.087050735,0.003598988,-0.00037616372,-0.0011634549999999,0.0008504030999999,-0.0001002223839646,Ejercicio1
2,0.007336826,-0.08723258,0.0018438311999999,-0.0010393629,-0.0022434094,0.0002989317,0.0001138507809035,Ejercicio1
3,0.011536222,-0.087493225,2.2897651e-05,-0.0017422775,-0.0030858712,-0.0005572024,0.0003214609768349,Ejercicio1
4,0.014291583,-0.087727684,-0.0010543891,-0.002269424,-0.0032936885,-0.0014947046,0.0004167285530783,Ejercicio1
5,0.015586236,-0.08789225,-0.0015082809,-0.0027366939,-0.0029824886,-0.002414722,0.0004787389379517,Ejercicio1
6,0.015883614,-0.08798665,-0.0016688439,-0.0032651172,-0.0023468812,-0.0032524655,0.0004787389379517,Ejercicio1
7,0.015681521,-0.08802666,-0.0017567698,-0.0038844903,-0.0015574334,-0.0039411364,0.0004932026118327,Ejercicio1
8,0.015278132,-0.088025375,-0.0019045116,-0.0045617366,-0.000780855,-0.0044294453,0.0004934923760431,Ejercicio1
9,0.014811015,-0.0879904899999999,-0.0021080132,-0.0051554585,-0.00013461861,-0.0047158117,0.0005211019667637,Ejercicio1
10,0.014359929,-0.0879282149999999,-0.0022974944,-0.0055448403,0.00036264592,-0.004833896,0.0005600607843154,Ejercicio1
11,0.013926225,-0.0878412299999999,-0.002468727,-0.005742466,0.0007603434,-0.0048103585,0.0005726187338799,Ejercicio1
12,0.0134944089999999,-0.08774034,-0.0026685824,-0.0058717512999999,0.0010771098,-0.004678911,0.0005979612333173,Ejercicio1
13,0.013077536,-0.087639046,-0.0029110923,-0.0060124626,0.0013025143,-0.0044838305,0.0006109998390014,Ejercicio1
14,0.012699624,-0.08754105,-0.0031683083,-0.006158265,0.001435884,-0.004253102,0.0006449496526684,Ejercicio1
15,0.012368891,-0.08744199,-0.0033990974,-0.006294018,0.0014867566,-0.0039911628,0.0006594208066247,Ejercicio1
16,0.01207272,-0.08733328,-0.0035753746,-0.006425975,0.0014634812,-0.0036804805,0.0006730467636819,Ejercicio1
17,0.0118023814999999,-0.08721058,-0.0037204103,-0.0065509915,0.0013674078,-0.0032947946,0.0006795866126115,Ejercicio1
18,0.011550361,-0.0870837,-0.0039407654,-0.006616368,0.0012055779,-0.0028266761,0.0006992575229184,Ejercicio1
19,0.011241495,-0.086965096,-0.0043014946,-0.0066095366,0.00099141186,-0.0023079076,0.0007497096561768,Ejercicio1
20,0.010783764,-0.086865875,-0.00472748,-0.0065638933,0.00075235325,-0.0018194851,0.0007611864879399,Ejercicio1
21,0.010167309,-0.08678908,-0.005062317,-0.0064872313,0.0005204793,-0.0014199737,0.0007844459493347,Ejercicio1
22,0.009392005,-0.08672611,-0.005165457,-0.0063606334,0.00030453706,-0.0011131313,0.000809755451427,Ejercicio1
23,0.00854986,-0.08667056,-0.0051376677,-0.0062166553,0.000117228,-0.0008808511,0.000809755451427,Ejercicio1
24,0.007821307,-0.086622925,-0.005190791,-0.0061173086,-2.1781668e-05,-0.00070417064,0.0008106264221013,Ejercicio1
25,0.0072428575,-0.08658223,-0.005309493,-0.0060437756,-0.0001234899,-0.0005594993,0.0008259485058341,Ejercicio1
26,0.0067896776,-0.08654874,-0.0054374513999999,-0.0059780345,-0.00020135692,-0.00043903068,0.0008488386608144,Ejercicio1
27,0.0064224997,-0.08652247,-0.005551655,-0.005927794,-0.0002604991,-0.0003437995,0.0008489660720708,Ejercicio1
28,0.006098368,-0.08650108,-0.005647972,-0.0059037566,-0.00030617815,-0.00027030376,0.0008542630857186,Ejercicio1
29,0.0057770146999999,-0.0864808649999999,-0.0057269526,-0.005912659,-0.0003458068999999,-0.00021103083,0.0008542630857186,Ejercicio1
30,0.005429722,-0.0864586599999999,-0.0057900763,-0.005956792,-0.0003860780999999,-0.00015910046,0.0008546522485835,Ejercicio1
31,0.0050562224,-0.08643396,-0.005842511,-0.00602876,-0.00042876285,-0.000111659326,0.0008556252936896,Ejercicio1
32,0.004678516,-0.08640903,-0.005893791,-0.0061129723,-0.00047057122,-6.9316484e-05,0.0008556252936896,Ejercicio1
33,0.004303393,-0.086385574,-0.005953678,-0.0061985807,-0.00050929385,-3.1731049999999995e-05,0.0008556252936896,Ejercicio1
34,0.0039105346,-0.08636306,-0.0060310936,-0.0062837925,-0.0005460768,4.022618e-06,0.0008694515037132,Ejercicio1
35,0.003472384,-0.08634011,-0.006135273,-0.0063695407,-0.0005808397,4.2499978e-05,0.0008801279523932,Ejercicio1
36,0.0029738066,-0.08631626,-0.0062717219999999,-0.00645507,-0.0006113625999999,8.929213e-05,0.0009051797173325,Ejercicio1
37,0.0024214954,-0.08629238,-0.0064374046,-0.006537632,-0.00063828474,0.00014931078,0.0009032786420213,Ejercicio1
38,0.0018360658,-0.0862699099999999,-0.0066242285,-0.006613028,-0.0006641871,0.0002246894999999,0.0009164809040877,Ejercicio1
39,0.0012382545,-0.08625013,-0.0068242664,-0.0066760736,-0.0006905066,0.0003163346,0.0009373032919903,Ejercicio1
