time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.00443972,-0.08799433,0.005870218,0.00043759343,8.7110914e-05,-0.0014496781,-0.0003575176846509,Ejercicio1
1,0.0061153426,-0.08805748,0.0067526565,0.0005175262,0.00015789664,-0.0026151526,-0.0004702105122829,Ejercicio1
2,0.008491948,-0.08811888,0.007859552,0.0005691125,0.00027945244,-0.0042619643,-0.0006196573233846,Ejercicio1
3,0.010522821,-0.08814458,0.008643204,0.0005332078999999,0.0004219123699999,-0.005617351,-0.0006992523344787,Ejercicio1
4,0.011720586,-0.08813322,0.008912474,0.00042321372,0.00055516624,-0.006264703,-0.0007652218858465,Ejercicio1
5,0.012238055,-0.08809937,0.00882756,0.00028659612,0.000661132,-0.0063212543,-0.0007671209730064,Ejercicio1
6,0.012330285,-0.08805571,0.008570308,0.00016740754,0.0007284643,-0.0060406203,-0.0007004984052454,Ejercicio1
7,0.01218205,-0.0880098399999999,0.008242346,8.806504e-05,0.000753207,-0.0056054716,-0.0006703987154097,Ejercicio1
8,0.011917737,-0.08796527,0.0078888097,5.2843224e-05,0.0007386546,-0.00511391,-0.0006186159050351,Ejercicio1
9,0.011630832,-0.087923676,0.007532838,5.793521e-05,0.0006910454,-0.0046229763,-0.0005502173972962,Ejercicio1
10,0.01138952,-0.087885376,0.007186948,9.5662475e-05,0.0006157102,-0.0041670628,-0.0005278643377987,Ejercicio1
11,0.011222835,-0.08784942,0.006853875,0.00015471162,0.0005171937,-0.0037538817,-0.0004787846735748,Ejercicio1
12,0.011130162,-0.08781505,0.0065316434,0.00022115764,0.0004016248,-0.003377342,-0.0004482467640705,Ejercicio1
13,0.011098949,-0.087781494,0.0062212267,0.0002808135199999,0.0002753684,-0.0030343084,-0.0003915649446364,Ejercicio1
14,0.0111081699999999,-0.0877467,0.0059315863,0.00031980813,0.0001404215199999,-0.0027280571,-0.0003695316511167,Ejercicio1
15,0.0111279179999999,-0.087707825,0.005673441,0.00032215235,-7.083683000000001e-06,-0.002459924,-0.0003258254629034,Ejercicio1
16,0.011126808,-0.08766413,0.005449361,0.00027267972,-0.00017269535,-0.00222472,-0.0002922718433938,Ejercicio1
17,0.011088915,-0.08761908,0.005254245,0.00016582416,-0.00035684645,-0.002030039,-0.0002724405398555,Ejercicio1
18,0.011019695,-0.08757814,0.005071747,1.5767785e-06,-0.0005566488499999,-0.0019055054,-0.0002510684479231,Ejercicio1
19,0.010921174,-0.087546295,0.004871455,-0.00022928609,-0.0007717727,-0.0018805149,-0.0002235628705486,Ejercicio1
20,0.010786932,-0.0875297999999999,0.0046179686,-0.0005379621,-0.0009946936,-0.0019682229,-0.0002036138648378,Ejercicio1
21,0.010617038,-0.0875351,0.0042801404,-0.00092502975,-0.0011965017,-0.002151651,-0.0001628898935467,Ejercicio1
22,0.010411683,-0.08756359,0.0038493292,-0.0013860977,-0.001335005,-0.0023992364,-0.0001167329448675,Ejercicio1
23,0.010194066,-0.0876081899999999,0.0033438132,-0.0019263972,-0.0013718004,-0.0027159948,-5.878963352579567e-05,Ejercicio1
24,0.0100074179999999,-0.08765771,0.002798674,-0.0025423129,-0.0012732143,-0.0031277437,7.247537656269048e-06,Ejercicio1
25,0.009841233,-0.08770088,0.0022611575,-0.003161328,-0.0010240102,-0.003612581,6.850830097380012e-05,Ejercicio1
