time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.000360422,-0.08698577,0.0044552655,-2.3939436e-05,-0.0004618038199999,0.0011278253,-0.0001866188119302,Ejercicio1
1,0.0016377878,-0.087034355,0.0038386312,-0.00026011765,-0.0010160054,0.0011405722,-0.0001217081068491,Ejercicio1
2,0.0043664517,-0.08717543,0.0024343512,-0.00073272806,-0.0019949276,0.0010141853999999,4.693306253009249e-05,Ejercicio1
3,0.0078201036,-0.08740895,0.000665163,-0.0013597376,-0.0029543076,0.0005245859,0.0002369980561431,Ejercicio1
4,0.010766057,-0.08765739,-0.0007125335299999,-0.0019599748,-0.0034097788,-0.0002896401,0.0003888249386925,Ejercicio1
5,0.012624733,-0.08786579,-0.0015382863,-0.0024589932,-0.0033067612999999,-0.0012270756,0.0004798730652976,Ejercicio1
6,0.01341598,-0.08801954,-0.0019899312,-0.0029109154,-0.0028229918,-0.0021917973,0.0005080154888396,Ejercicio1
7,0.01355538,-0.088118805,-0.002157095,-0.0033678248,-0.0021723208,-0.0031362953,0.0005468079692222,Ejercicio1
8,0.013463346,-0.088164276,-0.0021370573,-0.003857238,-0.0015044919,-0.0039295545,0.0005468079692222,Ejercicio1
9,0.013301928,-0.088164314,-0.0021103587,-0.004391139,-0.0008884179,-0.0044871435,0.0005468079692222,Ejercicio1
10,0.013123163,-0.088131676,-0.002171905,-0.0049248643,-0.00035255793,-0.004818901,0.0005468079692222,Ejercicio1
11,0.012948292,-0.088074455,-0.002295875,-0.0053944219999999,0.000102154166,-0.0049650679999999,0.0005600607843154,Ejercicio1
12,0.0127644,-0.08799622,-0.0024300389999999,-0.0057626753,0.00049789345,-0.0049714613,0.0005726187338799,Ejercicio1
13,0.012537672,-0.08790226,-0.0025619235,-0.0060208783,0.00084701496,-0.004880821,0.0005726187338799,Ejercicio1
14,0.0122395735,-0.087805595,-0.0027179837,-0.0062008147,0.0011318624,-0.004738641,0.0005979612333173,Ejercicio1
15,0.011878719,-0.08771772,-0.0029079560999999,-0.006361415,0.0013357713,-0.0045863743,0.0006117298692495,Ejercicio1
16,0.011470151,-0.0876379,-0.003117857,-0.0065221047,0.0014727737,-0.0044412589999999,0.0006464515358498,Ejercicio1
17,0.011023546,-0.08755927,-0.0033436785,-0.0066676373,0.0015664742,-0.0043015466,0.0006501785041226,Ejercicio1
18,0.010567758,-0.08747702,-0.0035870056,-0.006786451,0.0016258585,-0.004161514,0.0006741337026012,Ejercicio1
19,0.010150348,-0.087391174,-0.0038363972,-0.006873921,0.0016466153,-0.0040113735,0.0006899998479265,Ejercicio1
20,0.009808207,-0.087303116,-0.0040782776,-0.0069271007,0.0016209625,-0.0038268971,0.0006988425786563,Ejercicio1
21,0.0095561209999999,-0.08720901,-0.0043175535,-0.0069523973,0.0015387388,-0.0035690203,0.0007492947119148,Ejercicio1
22,0.009385171,-0.087102356,-0.004559678,-0.006964487,0.0013890109,-0.003205109,0.0007509089276379,Ejercicio1
23,0.009240215,-0.08698916,-0.0047646723,-0.006964987,0.0011780839,-0.0027580314,0.0007590057577465,Ejercicio1
24,0.009050471,-0.08689095,-0.0048991394,-0.0069247704,0.00094195217,-0.002316099,0.0007809902958488,Ejercicio1
25,0.008794547,-0.0868239399999999,-0.004981015,-0.0068203077,0.00072058594,-0.0019588951,0.0007844459493347,Ejercicio1
26,0.008479182,-0.08678508,-0.005021349,-0.006665377,0.00053028154,-0.0016957353,0.0007844459493347,Ejercicio1
27,0.008097255,-0.08676192,-0.005004099,-0.0064845095,0.0003668176,-0.0014939734,0.0007844459493347,Ejercicio1
28,0.0076230235,-0.08674353,-0.0048975239999999,-0.0062875443,0.0002165756799999,-0.0013209397,0.0007809902958488,Ejercicio1
29,0.007054975,-0.08672387,-0.0047127359999999,-0.0060833473,6.986323e-05,-0.0011557301,0.0007590057577465,Ejercicio1
30,0.006462274,-0.08670238,-0.0045493946,-0.005903659,-7.0036426e-05,-0.00098877615,0.0007508536076801,Ejercicio1
31,0.005903854,-0.08667971,-0.0044731503,-0.0057687063,-0.00020252301,-0.00081203645,0.0007489999811669,Ejercicio1
32,0.0053919606,-0.0866558,-0.0044632235,-0.005666233,-0.00033300793,-0.00062228173,0.0007489999811669,Ejercicio1
33,0.0049372797,-0.086632126,-0.0044734087,-0.0055725594,-0.00046260825,-0.00043129256,0.000749973026273,Ejercicio1
34,0.004550111,-0.08661133,-0.004467827,-0.005468215,-0.0005892175,-0.0002562893299999,0.000749973026273,Ejercicio1
35,0.004222107,-0.0865945,-0.0044344683,-0.005349077,-0.0007109097,-0.00010426638,0.000749973026273,Ejercicio1
36,0.003924186,-0.08657969,-0.0043802443,-0.0052285175,-0.00082513326,2.9783865e-05,0.0007489183679524,Ejercicio1
37,0.0036235247,-0.0865635999999999,-0.00431392,-0.0051261835,-0.00093005645,0.00015461971,0.0007426854691934,Ejercicio1
38,0.003301979,-0.08654445,-0.0042385807,-0.00505358,-0.0010262932,0.0002763168,0.0007427652477035,Ejercicio1
39,0.002961882,-0.08652307,-0.00415631,-0.0050073495,-0.0011147738,0.00039751816,0.0006923574237689,Ejercicio1
40,0.0026163955,-0.08650208,-0.0040713654,-0.0049711995,-0.001194985,0.0005194124,0.0006924849438768,Ejercicio1
41,0.0022701411,-0.0864840849999999,-0.0039888525,-0.0049209027,-0.0012665420999999,0.00064399725,0.0006924849438768,Ejercicio1
42,0.0019076142,-0.08647048,-0.0039164762,-0.0048242598,-0.0013310093,0.0007747479699999,0.0006924849438768,Ejercicio1
43,0.0014962183,-0.08646166,-0.0038694886999999,-0.0046374936,-0.001391416,0.00091649073,0.000683642213147,Ejercicio1
