time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.004432966,-0.087992836,0.005860395,0.0004311863,8.541913e-05,-0.0014461421,-0.0003575176846509,Ejercicio1
1,0.0061140904,-0.08805332,0.00673074,0.00049767703,0.00015242691,-0.002614999,-0.0004702105122829,Ejercicio1
2,0.008509234,-0.08811078,0.007829092,0.00053331506,0.00026950222,-0.004268424,-0.0006196573233846,Ejercicio1
3,0.010547475,-0.08813171,0.008599886,0.00048679024,0.0004085093,-0.005612405,-0.0006992523344787,Ejercicio1
4,0.011728685,-0.08811558,0.008847806,0.00037508857,0.0005386899,-0.0062237086,-0.0007652218858465,Ejercicio1
5,0.01220972,-0.088077385,0.008737418,0.00024677639,0.0006395914,-0.0062319474,-0.0007390798882936,Ejercicio1
6,0.012255828,-0.088030136,0.0084549055,0.00014502692,0.0006977142,-0.005905115,-0.0006928231234728,Ejercicio1
7,0.0120674919999999,-0.08798137,0.008104728,8.8751644e-05,0.00070908743,-0.0054340234,-0.0006264122224811,Ejercicio1
8,0.011787299,-0.08793482,0.0077354007,7.841562e-05,0.0006788461,-0.004922889,-0.0005995620184692,Ejercicio1
9,0.011516906,-0.087892365,0.0073719143999999,0.0001063768,0.0006152592999999,-0.00443093,-0.0005402800688012,Ejercicio1
10,0.011312466,-0.08785391,0.0070253673,0.00016086446,0.0005254965,-0.0039844384,-0.0005283005702086,Ejercicio1
11,0.0111870499999999,-0.08781844,0.00669643,0.00022766976,0.00041645318,-0.0035836674999999,-0.0004692935916756,Ejercicio1
12,0.011131961,-0.08778508,0.006382493,0.0002924223,0.00029543975,-0.0032216625,-0.0004253770695439,Ejercicio1
13,0.011129205,-0.08775219,0.0060858483,0.0003422079,0.00016662453,-0.002895299,-0.0003814137049145,Ejercicio1
14,0.011152233,-0.08771685,0.0058154693,0.00036356676,2.8031226e-05,-0.0026049733,-0.000326486778652,Ejercicio1
15,0.011168889,-0.087676674,0.005578482,0.00034166095,-0.00012691252,-0.0023471205,-0.0003075631122052,Ejercicio1
16,0.011153921,-0.087632805,0.0053755527,0.00026747146,-0.00030312708,-0.0021203542,-0.0002922718433938,Ejercicio1
17,0.011106687,-0.087590294,0.0051998534,0.00014256622,-0.00049944514,-0.0019464247,-0.0002724405398555,Ejercicio1
18,0.0110390005,-0.087554405,0.005027849,-3.5732023000000006e-05,-0.0007149171,-0.0018601748,-0.0002485658341728,Ejercicio1
19,0.010950411,-0.08752979,0.0048225407999999,-0.0002833245,-0.0009481772,-0.0018846967,-0.0002228584639003,Ejercicio1
20,0.01083987,-0.08752177,0.004548087,-0.0006117254,-0.0011812147,-0.0020193253,-0.0001920476910535,Ejercicio1
21,0.010697253,-0.08753489,0.004183496,-0.001021174,-0.001375173,-0.0022324861999999,-0.0001492927964136,Ejercicio1
22,0.010502722,-0.08756938,0.0037322989,-0.0015099769,-0.0014892169,-0.0024978542,-9.485075577778664e-05,Ejercicio1
23,0.01028508,-0.0876181299999999,0.0032133033,-0.0020853104999999,-0.0014891307,-0.002833349,-4.569517476517176e-05,Ejercicio1
24,0.010087666,-0.08767013,0.0026664448,-0.0027165058,-0.0013456221,-0.0032578654,2.9704681086019972e-05,Ejercicio1
25,0.00988659,-0.087712975,0.0021373514999999,-0.003318495,-0.0010537702,-0.0037414577,9.655330782115424e-05,Ejercicio1
26,0.009609283,-0.08773942,0.0016398746,-0.003863727,-0.0006426508,-0.0042249184,0.0001374009337319,Ejercicio1
27,0.009321376,-0.08774834,0.0011956803,-0.004355557,-0.0001784507499999,-0.004625953,0.0001895902178798,Ejercicio1
28,0.009179876,-0.08773718,0.00080102986,-0.004754449,0.0002475817,-0.004874877,0.0002440550235285,Ejercicio1
29,0.0091455765,-0.08770807,0.00042234772,-0.005032327,0.0005794363,-0.004983537,0.0002696250311791,Ejercicio1
30,0.009097222,-0.08767063,0.00013200825,-0.0052176194,0.00079515713,-0.00501068,0.00030443510223,Ejercicio1
31,0.008999905,-0.087632744,-4.97287e-05,-0.005348718,0.0009146674,-0.0049867725,0.0003236881777205,Ejercicio1
32,0.008876692,-0.087596954,-0.00018013221,-0.0054499183,0.0009762839,-0.0049260263,0.0003359115458317,Ejercicio1
33,0.008736453,-0.08756253,-0.00030215627,-0.0055376773,0.0010054803,-0.004833419,0.000351369222335,Ejercicio1
34,0.008571947,-0.08752683,-0.00044154483,-0.005625599,0.0010149704,-0.0047066264,0.0003587964946631,Ejercicio1
