time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.0044239807,-0.087991516,0.005850725,0.00042596564,8.397483e-05,-0.0014407336,-0.0003575176846509,Ejercicio1
1,0.006100146,-0.08804956,0.006706685,0.0004814276,0.0001474484399999,-0.0026053705,-0.0004702105122829,Ejercicio1
2,0.008502421,-0.08810366,0.0077949634,0.0005046316,0.0002599461,-0.0042580833,-0.0006015241704341,Ejercicio1
3,0.0105468189999999,-0.08812081,0.008557177,0.0004508585,0.00039495802,-0.0055932579999999,-0.0006992523344787,Ejercicio1
4,0.011719389,-0.08810104,0.008791255,0.000339667,0.00052144045,-0.0061800814,-0.0007652218858465,Ejercicio1
5,0.012176815,-0.08805963,0.008662273,0.00021990314,0.00061716944,-0.0061543365,-0.0007004984052454,Ejercicio1
6,0.012193235,-0.08800973,0.008360169,0.0001333543,0.00066713,-0.0057946587,-0.0006708349478196,Ejercicio1
7,0.011984358,-0.08795896,0.007993587,9.5644854e-05,0.0006676133,-0.0053001876,-0.0006254338689366,Ejercicio1
8,0.011706229,-0.08791124,0.0076142845,0.00010382447,0.00062526065,-0.0047806077,-0.0005927839658936,Ejercicio1
9,0.01145876,-0.08786828,0.0072471814,0.00014702238,0.000549806,-0.004292485,-0.000529658875631,Ejercicio1
10,0.011284615,-0.08782974,0.0069011855,0.00021073155,0.00045003247,-0.0038539228,-0.0004787846735748,Ejercicio1
11,0.011187738,-0.0877946199999999,0.006575298,0.00027945313,0.00033436388,-0.0034616175,-0.0004482467640705,Ejercicio1
12,0.011155757,-0.08776163,0.006266739,0.00033938158,0.00020948157,-0.003108263,-0.0003915649446364,Ejercicio1
13,0.0111672125,-0.08772826,0.0059787283,0.00037821996,7.658085000000001e-05,-0.0027898881,-0.0003695316511167,Ejercicio1
14,0.011192133,-0.08769119,0.0057197285,0.00038211083,-6.9446355e-05,-0.0025044818,-0.0003263969715899,Ejercicio1
15,0.011198561,-0.087649055,0.0054955115,0.00033808213,-0.00023630762,-0.0022478125,-0.0002922718433938,Ejercicio1
16,0.011170897,-0.087605,0.00530666,0.0002431025,-0.00042712417,-0.0020285733,-0.0002730504848641,Ejercicio1
17,0.0111205219999999,-0.08756514,0.0051411347,0.00010066321,-0.00064021015,-0.0018809918,-0.0002539570258875,Ejercicio1
18,0.011056705,-0.087534485,0.004964977,-0.000100017585,-0.0008759392,-0.0018388604,-0.0002490028874576,Ejercicio1
19,0.010978268,-0.08751745,0.0047357416,-0.00037964705,-0.0011265706,-0.001915551,-0.0002133526450752,Ejercicio1
20,0.01088376,-0.087518234,0.004421884,-0.0007477222,-0.0013608906999999,-0.0020937884,-0.0001758098536213,Ejercicio1
21,0.010741555,-0.08754026,0.0040153203,-0.0012028996,-0.0015346702,-0.0023343067,-0.0001145522146741,Ejercicio1
22,0.01053634,-0.08758183,0.0035256855,-0.001746366,-0.001609465,-0.0026255097,-7.294255783347942e-05,Ejercicio1
23,0.010308819,-0.08763489,0.002974478,-0.002375808,-0.0015514822,-0.0029933517,-1.8704896091424776e-05,Ejercicio1
24,0.010080909,-0.08768708,0.0024151335,-0.0030177944,-0.0013380541,-0.0034372237,5.234900004084576e-05,Ejercicio1
25,0.009800253,-0.08772476,0.001877298,-0.0036067061,-0.0009793455599999,-0.0039218848,0.0001207250170747,Ejercicio1
26,0.00942829,-0.08774281,0.0013609792,-0.0041490474,-0.00051397496,-0.004382639,0.0001583158130368,Ejercicio1
27,0.009143328,-0.0877399,0.0008933274,-0.0046331577,-2.239128e-05,-0.004721785,0.0002253968413921,Ejercicio1
28,0.00904913,-0.08771434,0.00044216174,-0.0050065549999999,0.00040434468,-0.0048909683,0.0002696250311791,Ejercicio1
29,0.008997811,-0.08767271,3.900402e-05,-0.005262714,0.00070560956,-0.004936092,0.0003212287637871,Ejercicio1
30,0.008869226,-0.08762384,-0.00024773008,-0.005449826,0.00087680715,-0.0048979926,0.0003359115458317,Ejercicio1
31,0.008668271,-0.08757074,-0.00047787982,-0.0056086836,0.00096170604,-0.0047886324,0.0003669407510509,Ejercicio1
32,0.008406103,-0.087512215,-0.0007208865,-0.0057634997,0.00099486184,-0.004608431,0.0004038646401285,Ejercicio1
33,0.008073551,-0.08744502,-0.0010155467,-0.005929538,0.00099153423,-0.0043509054,0.0004179982232119,Ejercicio1
34,0.0076613226,-0.08736767,-0.0013754314,-0.006113224,0.0009576854,-0.004017113,0.000468762643587,Ejercicio1
35,0.00717038,-0.08728362,-0.0017850903,-0.0063107057,0.00089762723,-0.0036282613,0.0004956064093122,Ejercicio1
36,0.00660396,-0.08719771,-0.0022124708,-0.00651177,0.0008160463,-0.0032135086,0.0005493314835106,Ejercicio1
37,0.0059478292,-0.08711007,-0.0026301353,-0.006705338,0.00071579134,-0.0027814684,0.0005992158785186,Ejercicio1
38,0.005165025,-0.08701707,-0.0030204426999999,-0.006878485,0.00059695905,-0.0023145113,0.0006216685625524,Ejercicio1
39,0.0042711243999999,-0.08692039,-0.0033651187,-0.0070056686,0.00046607062,-0.0018122412,0.000649369237994,Ejercicio1
40,0.0034003289,-0.08683535,-0.0036374013,-0.007047609,0.0003455842,-0.001340368,0.0006753094538416,Ejercicio1
41,0.0026503005,-0.08677742,-0.003820811,-0.006980051,0.00025264138,-0.00095935655,0.0006913474285987,Ejercicio1
42,0.0019898963,-0.08674724,-0.0039183547,-0.0068057809999999,0.00018426864,-0.0006604324,0.0007001901593285,Ejercicio1
43,0.0013625479,-0.0867364039999999,-0.0039419734,-0.0065496674,0.0001317335,-0.00041696492,0.0007001901593285,Ejercicio1
44,0.0007509408,-0.0867371,-0.00390497,-0.006251046,9.124358e-05,-0.00022311018,0.0007001901593285,Ejercicio1
45,0.00013851452,-0.08674476,-0.003822708,-0.0059367356,6.274089e-05,-7.4611045e-05,0.0006913474285987,Ejercicio1
46,-0.0005098939,-0.086757744,-0.0037187526,-0.0055979614,4.663241e-05,5.0065e-05,0.000674535563742,Ejercicio1
47,-0.0011735587,-0.08677496,-0.0036202238,-0.0052404947,3.934612e-05,0.00016639729,0.0006652226166563,Ejercicio1
48,-0.0017499189,-0.08679315,-0.0035424478,-0.004936147,3.1481028e-05,0.0002626104,0.0006651222425926,Ejercicio1
49,-0.0022295594,-0.08680909,-0.0034869573,-0.004712179,1.8203296e-05,0.0003391963,0.000652693201723,Ejercicio1
50,-0.0026739478,-0.08682237,-0.00344478,-0.0045371103,3.908272e-07,0.00040971354,0.000653213499555,Ejercicio1
51,-0.0030949507,-0.086834145,-0.003403199,-0.0043899117,-1.9986268e-05,0.00047623125,0.0006552713836655,Ejercicio1
52,-0.0034706345,-0.086845276,-0.003352595,-0.004267636,-4.1162882e-05,0.00053342164,0.0006413132442523,Ejercicio1
53,-0.003799655,-0.08685602,-0.0032898738,-0.004167891,-6.2490072e-05,0.0005803118,0.0006407815868792,Ejercicio1
54,-0.00410648,-0.08686629,-0.00321646,-0.0040834413,-8.434287e-05,0.00062199926,0.0006395056613014,Ejercicio1
55,-0.004420302,-0.08687607,-0.0031342132,-0.004005885,-0.0001075041999999,0.0006654811,0.0006395056613014,Ejercicio1
56,-0.0047608604,-0.08688557,-0.003043844,-0.0039288454,-0.00013264151,0.00071683574,0.0006296810730393,Ejercicio1
57,-0.005131759,-0.086895164,-0.0029461515,-0.0038492908,-0.00015990353,0.000780326,0.0006055558476344,Ejercicio1
58,-0.0055204053,-0.08690519,-0.0028437536,-0.003767532,-0.00018885595,0.00085839415,0.0006041916334591,Ejercicio1
59,-0.0059076467,-0.08691589,-0.002740834,-0.003685634,-0.00021895532,0.0009523561,0.0005926999847054,Ejercicio1
60,-0.006280947,-0.08692753,-0.0026409624,-0.0036050665,-0.00025017792,0.0010637745,0.0005926999847054,Ejercicio1
61,-0.0066404223,-0.08694063,-0.0025451114,-0.0035250268,-0.00028332573,0.0011965363,0.0005673574852679,Ejercicio1
62,-0.006997803,-0.086956406,-0.002450876,-0.0034418128,-0.0003203035,0.0013600456,0.0005673574852679,Ejercicio1
63,-0.0073747315,-0.08697707,-0.0023514202,-0.0033490834,-0.00036481762,0.0015737703999999,0.0005547995357035,Ejercicio1
