time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.004418635,-0.0879909399999999,0.0058464375,0.0004239561,8.3323576e-05,-0.0014375479,-0.0003575176846509,Ejercicio1
1,0.006089226,-0.08804796,0.0066955895,0.0004752619,0.0001451309,-0.0025980966,-0.0004702105122829,Ejercicio1
2,0.008492197,-0.08810075,0.007779145,0.00049400133,0.0002553650399999,-0.004248621,-0.0006015241704341,Ejercicio1
3,0.010540148,-0.08811651,0.0085380889999999,0.00043780214,0.00038828322,-0.005580367,-0.0006992523344787,Ejercicio1
4,0.01171155,-0.08809537,0.008766409,0.0003270366,0.00051284844,-0.0061580969999999,-0.0007371808011337,Ejercicio1
5,0.012161517,-0.08805264,0.008628801,0.00021068728,0.0006061783,-0.00611862,-0.0007004984052454,Ejercicio1
6,0.012167854,-0.08800158,0.008317277,0.0001301069,0.0006526435,-0.0057450423,-0.0006708349478196,Ejercicio1
7,0.01195312,-0.08794995,0.007942962,9.9614404e-05,0.0006486328,-0.005240886,-0.0006194888081969,Ejercicio1
8,0.011678382,-0.08790176,0.007559042,0.00011478586,0.0006013749,-0.0047181644,-0.0005674223929528,Ejercicio1
9,0.011441295,-0.08785858,0.0071900377,0.00016336729,0.00052118367,-0.00423141,-0.0005283005702086,Ejercicio1
10,0.01127914,-0.08781997,0.006843706,0.00022980182,0.0004175072,-0.003795359,-0.0004787846735748,Ejercicio1
11,0.011193047,-0.08778487,0.006518274,0.00029822123,0.00029915074,-0.0034054937,-0.0004482467640705,Ejercicio1
12,0.0111693149999999,-0.087751724,0.006211055,0.0003550174,0.00017211407,-0.0030542161,-0.0003915649446364,Ejercicio1
13,0.01118472,-0.08771765,0.0059259275999999,0.00038774085,3.620532e-05,-0.0027372632,-0.0003695316511167,Ejercicio1
14,0.011207557,-0.08767939,0.0056714497,0.00038227302,-0.00011478991,-0.002451946,-0.0003263969715899,Ejercicio1
15,0.011207013,-0.08763634,0.005453373,0.00032727033,-0.00028837088,-0.0021955218,-0.0002922718433938,Ejercicio1
16,0.011174199,-0.087592735,0.005271621,0.00022287823,-0.000486281,-0.0019835442,-0.0002724405398555,Ejercicio1
17,0.011124458,-0.087554794,0.0051095653,7.1710885e-05,-0.0007070429299999,-0.0018540198,-0.0002493739458444,Ejercicio1
18,0.011063974,-0.0875272449999999,0.0049284554,-0.00014139202,-0.0009508305,-0.0018369951,-0.0002490028874576,Ejercicio1
19,0.010992521,-0.0875140839999999,0.004685983,-0.00043710992,-0.0012050277,-0.0019390556,-0.0002109008364043,Ejercicio1
20,0.010903356,-0.08751897,0.00435571,-0.0008224654999999,-0.001433254,-0.0021349225,-0.000168675024407,Ejercicio1
21,0.010755921,-0.08754484,0.003935825,-0.0012947206,-0.001591763,-0.0023854961,-0.0001145522146741,Ejercicio1
22,0.010544399,-0.08758914,0.003436476,-0.0018565525,-0.0016444178,-0.002687432,-7.294255783347942e-05,Ejercicio1
23,0.010311684,-0.08764366,0.0028825922,-0.002495283,-0.0015589343,-0.00306565,-1.8704896091424776e-05,Ejercicio1
24,0.010071221,-0.08769532,0.0023304558,-0.0031260612,-0.0013185195,-0.003512858,6.850830097380012e-05,Ejercicio1
25,0.009763893,-0.087730484,0.0017975565,-0.0037018874,-0.0009384033,-0.0039955318,0.0001207250170747,Ejercicio1
26,0.0093741865,-0.08774515,0.0012818557,-0.004236927,-0.00045949936,-0.0044441103999999,0.0001901117516776,Ejercicio1
27,0.0091076789999999,-0.08773778,0.00080785006,-0.0047114954,3.4965277000000006e-05,-0.0047572303,0.0002381234972305,Ejercicio1
28,0.009026681,-0.08770757,0.00034090346,-0.0050720863,0.0004546618,-0.004899081,0.00028163640026,Ejercicio1
29,0.008956229,-0.08766201,-6.289322e-05,-0.0053223386,0.0007394089,-0.004920646,0.0003236881777205,Ejercicio1
30,0.008792537,-0.0876083,-0.0003585027,-0.0055152264,0.00089533216,-0.004854316,0.000351369222335,Ejercicio1
31,0.008547637,-0.08754794,-0.0006213811,-0.0056900134,0.0009688535,-0.0047080307,0.0003792121786695,Ejercicio1
32,0.00822853,-0.08747943,-0.0009148944,-0.0058673096,0.0009901329,-0.004479104,0.0004097186601379,Ejercicio1
33,0.007828142,-0.087400566,-0.0012687443,-0.0060573797,0.00097155535,-0.004162541,0.0004678075916189,Ejercicio1
34,0.0073445044,-0.08731293,-0.001680592,-0.0062609334,0.0009196124,-0.0037717595,0.0004811427354311,Ejercicio1
35,0.0067835884,-0.0872222699999999,-0.002119438,-0.006469811,0.0008411535,-0.0033426592,0.0005480776393558,Ejercicio1
36,0.006140018,-0.08713141,-0.0025500886,-0.0066723137,0.0007422506,-0.0029003797,0.0005738733790811,Ejercicio1
37,0.0053802648,-0.08703743,-0.0029497068,-0.0068555403,0.0006251074,-0.0024347274,0.0006122544842026,Ejercicio1
38,0.004494507,-0.086939156,-0.003304404,-0.0069982305,0.00049367377,-0.0019309257,0.0006491735251697,Ejercicio1
39,0.003601271,-0.08684909,-0.0035943286,-0.007064196,0.0003676953,-0.0014393864,0.0006753094538416,Ejercicio1
40,0.0028308647,-0.08678477,-0.0037990272,-0.0070245705,0.00026844573,-0.0010357056,0.0006863987953779,Ejercicio1
41,0.0021677604,-0.08674962,-0.0039163873,-0.0068753066,0.00019598408,-0.00072216487,0.0007001901593285,Ejercicio1
42,0.0015427047,-0.086735664,-0.003957362,-0.0066350536,0.00014058961,-0.0004667886,0.0007001901593285,Ejercicio1
43,0.0009325383,-0.0867344999999999,-0.0039351375,-0.006342207,9.717961e-05,-0.0002599839,0.0007001901593285,Ejercicio1
44,0.0003296733,-0.086740814,-0.0038632724,-0.0060321355,6.54355e-05,-0.0001021669,0.0006913474285987,Ejercicio1
