time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.0044351997,-0.08799325,0.005863237,0.00043290165,8.588093e-05,-0.0014474233,-0.0003575176846509,Ejercicio1
1,0.0061159744,-0.08805447,0.0067374144,0.00050300825,0.00015396176,-0.0026162815,-0.0004702105122829,Ejercicio1
2,0.008507091,-0.088113,0.007838537,0.000542871,0.0002723587,-0.0042687864,-0.0006196573233846,Ejercicio1
3,0.01054333,-0.088135185,0.008612683,0.0004990514,0.0004124394,-0.0056159167,-0.0006992523344787,Ejercicio1
4,0.0117284155,-0.08812029,0.008866028,0.00038760325,0.0005435869,-0.0062364607,-0.0007652218858465,Ejercicio1
5,0.012218567,-0.0880832439999999,0.008762333,0.0002568484,0.0006459748,-0.0062571764,-0.0007390798882936,Ejercicio1
6,0.012276223,-0.08803693,0.008486596,0.00015027286,0.00070666456,-0.005942324,-0.0006928231234728,Ejercicio1
7,0.012097241,-0.0879889,0.008142254,8.779318999999999e-05,0.00072164977,-0.0054802793999999,-0.0006264122224811,Ejercicio1
8,0.011819239,-0.087942825,0.007776784,7.0955105e-05,0.0006955472,-0.004973401,-0.0005995620184692,Ejercicio1
9,0.011542791,-0.08790055,0.0074148936,9.319523e-05,0.0006360964,-0.0044809017,-0.0005402800688012,Ejercicio1
10,0.011328138,-0.08786212,0.0070682726,0.0001437908,0.0005499563,-0.004031707,-0.0005283005702086,Ejercicio1
11,0.011192219,-0.08782651,0.0067381725,0.0002091675,0.0004434095,-0.00362775,-0.0004692935916756,Ejercicio1
12,0.011128037,-0.08779291,0.0064221005,0.00027490774,0.00032364967,-0.003262176,-0.0004253770695439,Ejercicio1
13,0.011118915,-0.08775995,0.006121976,0.0003277527,0.00019563363,-0.002931974,-0.0003814137049145,Ejercicio1
14,0.011139622,-0.0877249,0.0058468669999999,0.0003542244399999,5.8461078e-05,-0.0026383611999999,-0.0003569749834541,Ejercicio1
15,0.011158316,-0.08768518,0.0056047225,0.0003390833,-9.384279e-05,-0.0023787525,-0.0003075631122052,Ejercicio1
16,0.011147484,-0.087641365,0.0053964396,0.00027148432,-0.00026655495,-0.0021498713,-0.0002922718433938,Ejercicio1
17,0.011102154,-0.0875981139999999,0.00521597,0.0001514187,-0.00045890322,-0.0019693748,-0.0002724405398555,Ejercicio1
18,0.011033386,-0.087560776,0.0050422745,-2.2307623e-05,-0.00066935855,-0.0018713764,-0.0002485658341728,Ejercicio1
19,0.010941561,-0.08753407,0.004840206,-0.00026375133,-0.000897373,-0.0018812286,-0.0002235628705486,Ejercicio1
20,0.010824283,-0.08752363,0.0045735409999999,-0.00058467156,-0.0011283814,-0.0020026316999999,-0.0001920476910535,Ejercicio1
21,0.010675991,-0.087534454,0.004217806,-0.000985592,-0.0013259207,-0.0022076091999999,-0.0001492927964136,Ejercicio1
22,0.010480687,-0.08756712,0.0037734673,-0.0014642234,-0.0014484253,-0.0024672774999999,-9.485075577778664e-05,Ejercicio1
23,0.010263763,-0.087614655,0.0032594512,-0.0020277953,-0.0014607401,-0.0027960222,-4.640399078226016e-05,Ejercicio1
