time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.0008452082,-0.08699304,0.0045420489999999,4.245551e-05,-0.000500527,0.0010665392,-0.0001971509964467,Ejercicio1
1,0.0035666056,-0.08706986,0.0039843047,-0.00010827614,-0.0011733994,0.00081450355,-0.0001221488823782,Ejercicio1
2,0.008175778,-0.08726398,0.0025328819999999,-0.0005814072999999,-0.002225039,0.00017352135,4.713051327734172e-05,Ejercicio1
3,0.012520957,-0.08752163,0.0008838690999999,-0.0012141036,-0.003029261,-0.00078117996,0.0002368538270969,Ejercicio1
4,0.015227358,-0.08773957,-0.00014378889,-0.0017714809,-0.0032296182999999,-0.0017847217,0.0003323527092633,Ejercicio1
5,0.016476011,-0.0878793799999999,-0.0005496984,-0.0022740269,-0.0029391782,-0.0026983573,0.0003703513257308,Ejercicio1
6,0.016778164,-0.087946594,-0.00065697056,-0.0028198025,-0.002342542,-0.0034827957,0.0003844231422339,Ejercicio1
7,0.0165039939999999,-0.087962006,-0.0007892104,-0.0034780647999999,-0.00156675,-0.0041037619999999,0.000401460842649,Ejercicio1
8,0.015864664,-0.08793231,-0.0011367995,-0.0042153535,-0.0007188362,-0.004498797,0.0004243423971395,Ejercicio1
9,0.015051725,-0.08785045,-0.0016469265,-0.004851637,5.7775795e-05,-0.0046220993999999,0.0004792114333764,Ejercicio1
10,0.014188691,-0.08771547,-0.0021751027,-0.005245802,0.00068209356,-0.004474041,0.0005469907004365,Ejercicio1
11,0.013379463,-0.08755511,-0.0026768956,-0.0055180073,0.0010996178,-0.0041287003,0.0005979612333173,Ejercicio1
12,0.012721819,-0.08739827,-0.00311835,-0.0057805505,0.0012772887,-0.0036951194,0.0006449496526684,Ejercicio1
13,0.012198591,-0.087241905,-0.0034774628,-0.0060550027,0.0012564595,-0.0031926606,0.0006594208066247,Ejercicio1
14,0.011711166,-0.087090324,-0.0038016949,-0.0062996416,0.0011068287999999,-0.0026246881,0.0006854661589677,Ejercicio1
15,0.011164182,-0.08696295,-0.004155795,-0.006446494,0.00089733404,-0.0020750315,0.0007010233088497,Ejercicio1
16,0.010495484,-0.08686322,-0.00446128,-0.0064819837,0.00066864204,-0.0016217133,0.0007490553011247,Ejercicio1
17,0.009699617,-0.086783676,-0.0045966205999999,-0.006393,0.00044066346,-0.0012669846,0.0007509089276379,Ejercicio1
18,0.008846369,-0.08671833,-0.0046520862999999,-0.0062495975,0.00024675435,-0.0009884077,0.0007590057577465,Ejercicio1
19,0.008019204,-0.086663826,-0.0047740355,-0.006139817,0.00011428931,-0.0007684403,0.0007590057577465,Ejercicio1
20,0.0072317305,-0.08661663,-0.004938016,-0.006063924,3.2152742e-05,-0.00058680063,0.0007844459493347,Ejercicio1
21,0.0065079885,-0.08657616,-0.0050946503,-0.0060049434,-1.8694341e-05,-0.00043230274,0.0007881679275397,Ejercicio1
22,0.005865392,-0.086542625,-0.0052201147,-0.0059605427,-4.95044e-05,-0.0003019849399999,0.0008188975801406,Ejercicio1
23,0.0052942047,-0.08651499,-0.005306715,-0.005933933,-6.758769000000001e-05,-0.00019394343,0.0008260759170905,Ejercicio1
24,0.0047720209999999,-0.0864912499999999,-0.005355789,-0.005926539,-7.99001e-05,-0.000104745366,0.0008270489621967,Ejercicio1
25,0.0042778873,-0.08646933,-0.005374092,-0.0059374866,-9.337796e-05,-3.004394e-05,0.0008270489621967,Ejercicio1
26,0.0037955415,-0.08644753,-0.005371028,-0.0059641643,-0.000114423215,3.4708638e-05,0.000825754893086,Ejercicio1
27,0.0033107014,-0.086424576,-0.005357258,-0.0060026107,-0.00014861144,9.434446e-05,0.000821729404213,Ejercicio1
28,0.0028093426,-0.0863996,-0.005344924,-0.0060480327999999,-0.0001993819,0.00015462323,0.0008196938237587,Ejercicio1
29,0.0022820656,-0.08637264,-0.0053467827,-0.006094827,-0.00026470116,0.000222667,0.0008197736022689,Ejercicio1
30,0.0017279532,-0.08634496,-0.0053717184,-0.006136791,-0.00033643857,0.00030630422,0.0008197736022689,Ejercicio1
31,0.0011479439,-0.0863182099999999,-0.0054223766,-0.0061682124,-0.00040706307,0.0004128304,0.0008426637572492,Ejercicio1
32,0.0005388247,-0.08629359,-0.005499608,-0.00618333,-0.000475305,0.00054837126,0.0008426637572492,Ejercicio1
33,-0.000101451665,-0.0862719649999999,-0.0056008673,-0.0061733794,-0.00054296887,0.000715801,0.0008447521139598,Ejercicio1
34,-0.00076470244,-0.086253975,-0.0057074223,-0.006127086,-0.00060829455,0.000910315,0.0008486442341607,Ejercicio1
35,-0.0014329168999999,-0.08623984,-0.005787754,-0.0060358777,-0.00066564584,0.0011201365,0.0008490333970255,Ejercicio1
36,-0.0020920544,-0.0862295,-0.005825588,-0.0058938084,-0.0007118965,0.0013344971999999,0.0008482018533314,Ejercicio1
37,-0.00273782,-0.08622297,-0.0058298883,-0.005691019,-0.0007485575,0.0015456696,0.0008482018533314,Ejercicio1
38,-0.0033671658,-0.08622037,-0.005820977,-0.005411244,-0.00077880275,0.0017441842999999,0.0008482018533314,Ejercicio1
39,-0.003974466,-0.08622171,-0.005819784,-0.0050372086,-0.0008055818,0.0019177783,0.0008476701959582,Ejercicio1
40,-0.0045544786,-0.08622663,-0.0058389816,-0.004566855,-0.0008307226,0.0020558088,0.0008488866859499,Ejercicio1
41,-0.005101284,-0.08623455,-0.005867258,-0.0040368834,-0.00085306036,0.0021545302999999,0.0008488866859499,Ejercicio1
42,-0.005606674,-0.086245056,-0.0058684616,-0.0035126624,-0.00086796993,0.0022166312,0.0008488866859499,Ejercicio1
43,-0.0060706453,-0.08625805,-0.00581196,-0.0030358813,-0.00087066454,0.0022453287,0.000849069428705,Ejercicio1
44,-0.0065096483,-0.08627343,-0.005693221,-0.0026053994,-0.0008592474,0.0022411606,0.0008486802658401,Ejercicio1
45,-0.006943913,-0.08629094,-0.0055247774,-0.0022032716,-0.00083495736,0.0022043486,0.0008432044377254,Ejercicio1
46,-0.007371019,-0.086310165,-0.005323454,-0.0018196771,-0.0008022741,0.0021401284,0.0008203142827451,Ejercicio1
47,-0.0077541885,-0.08633044,-0.005104617,-0.001461573,-0.00076874095,0.0020618064,0.0008030668811831,Ejercicio1
48,-0.008052174,-0.086350914,-0.0048807516,-0.0011450279,-0.00074178463,0.0019868978,0.0007692447416293,Ejercicio1
49,-0.008253842,-0.086371,-0.004662092,-0.0008824901,-0.0007251195299999,0.0019300846,0.0007523171875026,Ejercicio1
50,-0.00837411,-0.08639069,-0.0044562807,-0.0006789516,-0.00071850413,0.0019006852,0.0007423667308808,Ejercicio1
51,-0.008436526,-0.08641066,-0.0042682,-0.0005365393,-0.00071918243,0.0019055647,0.0007426061416708,Ejercicio1
52,-0.008464965,-0.08643207,-0.004100116,-0.00045950174,-0.00072290474,0.0019515727,0.0006921540084124,Ejercicio1
53,-0.008478384,-0.08645614,-0.0039499779,-0.00045017147,-0.0007255146999999,0.0020419066,0.0006921540084124,Ejercicio1
54,-0.008483126,-0.08648339,-0.0038074827,-0.00049466276,-0.0007255716,0.0021668333999999,0.0006833112776825,Ejercicio1
55,-0.0084724679999999,-0.086513245,-0.0036550398,-0.0005586618,-0.0007247953,0.0023021553,0.0006674451323573,Ejercicio1
56,-0.0084429,-0.086544876,-0.0034808512,-0.00061021674,-0.0007243519,0.002426972,0.0006538191753,Ejercicio1
57,-0.00840267,-0.086577995,-0.0032879906,-0.0006374767,-0.000722585,0.0025378191,0.0006413092036853,Ejercicio1
58,-0.008360773,-0.08661263,-0.0030872898,-0.0006391171,-0.0007165484,0.0026414754,0.0006388167881158,Ejercicio1
59,-0.008321313,-0.08664887,-0.0028890815,-0.00061233455,-0.0007030278,0.0027450804999999,0.0006035027602735,Ejercicio1
60,-0.008287339,-0.086687035,-0.002699051,-0.0005522916,-0.0006784652,0.0028529482,0.0005918283687648,Ejercicio1
61,-0.008262485,-0.086727585,-0.0025100923,-0.00046139392,-0.000639452,0.0029629366,0.0005664858693273,Ejercicio1
62,-0.008248306,-0.08677078,-0.0022920232,-0.00036045384,-0.00058352524,0.0030592244,0.0005539279197628,Ejercicio1
63,-0.008244998,-0.08681658,-0.0020000825,-0.00028337932,-0.0005086888,0.0031108928,0.0005020653555013,Ejercicio1
64,-0.008254466,-0.086864296,-0.0016083051,-0.00025570342,-0.00041324612,0.0030826588,0.0004739229319593,Ejercicio1
65,-0.0082831135,-0.08691161,-0.0011323118999999,-0.00028775385,-0.00029918447,0.0029519122,0.0004190845792688,Ejercicio1
66,-0.008356803,-0.086954445,-0.0006189409,-0.0003834351999999,-0.00017461982,0.0027239665999999,0.0003715505633194,Ejercicio1
67,-0.0085110639999999,-0.08698881,-0.00011888892,-0.0005341914,-5.0372213e-05,0.0024336166,0.0003268051271823,Ejercicio1
