time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.004408477,-0.08798978,0.005837422,0.00041970316,8.207175999999999e-05,-0.0014312177,-0.0003575176846509,Ejercicio1
1,0.006067749,-0.08804464,0.0066716119999999,0.00046196052,0.0001405541,-0.0025830571999999,-0.0004543851848387,Ejercicio1
2,0.008471047,-0.08809464,0.007744613,0.00047099426,0.00024611224,-0.0042284966,-0.0006015241704341,Ejercicio1
3,0.0105253239999999,-0.08810749,0.008497571,0.00041004518,0.00037454563,-0.005553531,-0.0006915770527061,Ejercicio1
4,0.011694661,-0.08808371,0.008716482,0.00030130732,0.00049495378,-0.006114874,-0.0007371808011337,Ejercicio1
5,0.01213162,-0.08803872,0.008564781,0.0001933437,0.00058334726,-0.0060517416,-0.0007004984052454,Ejercicio1
6,0.012122209,-0.0879859,0.008238569,0.00012571597,0.0006231797999999,-0.005656017,-0.0006708349478196,Ejercicio1
7,0.011902069,-0.08793318,0.007853625,0.00010959471,0.0006111567,-0.005139147,-0.0006194888081969,Ejercicio1
8,0.011638654,-0.08788453,0.0074650183,0.00013758197,0.0005554828,-0.004615572,-0.0005414553615106,Ejercicio1
9,0.011422558,-0.08784121,0.007095921,0.00019509734,0.00046752748,-0.0041344757,-0.0005283005702086,Ejercicio1
10,0.011281493,-0.087802704,0.006752088,0.00026516405,0.000358068,-0.0037051623,-0.000471059377607,Ejercicio1
11,0.0112123109999999,-0.08776792,0.0064306493,0.00033191615,0.00023634072,-0.0033215382,-0.0004253770695439,Ejercicio1
12,0.0111993685,-0.0877348,0.0061289553999999,0.00038265836,0.00010672693,-0.002975208,-0.0003814137049145,Ejercicio1
13,0.011217642,-0.08769989,0.0058511763,0.00040519994,-3.35083e-05,-0.00266085,-0.000356885176392,Ejercicio1
14,0.011235014,-0.08766012,0.0056055694,0.00038589755,-0.00019240847,-0.0023748398,-0.0003093288981366,Ejercicio1
