time,pxr_01,pyr_01,pzr_01,vel1_01,vel2_01,vel3_01,Hpred0,Etiqueta
0,0.0008842022,-0.0869972599999999,0.004482269,8.496530000000001e-06,-0.00054528093,0.0010752364,-0.0001866867603482,Ejercicio1
1,0.0038814652,-0.087094986,0.0036377304,-0.00026388314,-0.0013666471,0.0008095358,-0.0001002666932885,Ejercicio1
2,0.008688268,-0.08732408,0.0017951025,-0.0009113892,-0.0025291758,9.390917e-05,0.0001159784122794,Ejercicio1
3,0.012806942,-0.08759755,9.13667e-05,-0.0016402014,-0.0032301393,-0.000957223,0.0003031654320964,Ejercicio1
4,0.015130511,-0.0878169199999999,-0.0007780228,-0.0022686734,-0.003199454,-0.0020738847,0.0004017506068594,Ejercicio1
5,0.015912027,-0.08795573,-0.0011115962,-0.0029349618,-0.0026191027,-0.003118209,0.0004243423971395,Ejercicio1
6,0.01574058,-0.08801527,-0.0013446833,-0.0037586746,-0.0017074591,-0.0039586778,0.0004663588461075,Ejercicio1
7,0.015164311,-0.08800627,-0.0017231466,-0.004688785,-0.0007290784999999,-0.0044923778,0.0004934923760431,Ejercicio1
8,0.0144431305,-0.08793821,-0.0021637516,-0.0054936666,8.24686e-05,-0.004719674,0.0005469907004365,Ejercicio1
9,0.013675808,-0.08781908,-0.0025323267,-0.0059991217,0.00069213533,-0.004688044,0.0005726187338799,Ejercicio1
10,0.01285524,-0.08766335,-0.0028997722,-0.006283326,0.0011452019,-0.0044325366,0.0006096356248261,Ejercicio1
11,0.01203068,-0.08750615,-0.003335044,-0.006561374,0.0014089255,-0.004054642,0.0006469108350099,Ejercicio1
12,0.011288567,-0.08735516,-0.0037467299,-0.0068938804,0.0014840648,-0.00363211,0.0006795866126115,Ejercicio1
13,0.01056775,-0.0871943,-0.0040949793,-0.0072425165,0.0014117584999999,-0.0031451516,0.0006988425786563,Ejercicio1
14,0.009800387,-0.087028694,-0.004502761,-0.007460923,0.0012403088,-0.0025676458,0.0007490553011247,Ejercicio1
15,0.008983626,-0.086879105,-0.0049630795,-0.007439624,0.0010158253,-0.0019484352,0.0007844459493347,Ejercicio1
16,0.00805477,-0.08675792,-0.0052474439999999,-0.007221996,0.0007729724,-0.0013948396,0.0008189529000985,Ejercicio1
17,0.0070716825,-0.0866699,-0.005331895,-0.006938484,0.0005592394499999,-0.0009789638,0.0008261312370484,Ejercicio1
18,0.006227598,-0.086613335,-0.0054096136,-0.0067310762,0.00042085356,-0.0007100516,0.0008491890983106,Ejercicio1
19,0.0055403028,-0.08657747,-0.0054936676,-0.0066171846,0.0003511502,-0.0005467903,0.0008491890983106,Ejercicio1
20,0.004950715,-0.08655198,-0.005555434,-0.0065667515,0.0003212352399999,-0.00044392028,0.0008519453054564,Ejercicio1
21,0.0044092846,-0.08653057,-0.00559,-0.006556905,0.00030864787,-0.0003726242,0.0008519453054564,Ejercicio1
